Sample.ID,Date,RUN,SDR_position,b1.Lpc,alpha,Notes,ID,tank,Day_Trial,Treat1_Treat2,number_indivs,mean_size,stdev_size
20180807_B4_1,20180807,1,B4,-4.419399248,0.4,min10-25,H1_B_B4,H1_B,0_2,Ambient_Ambient,10,5.8329,0.96890619
20180807_B5_1,20180807,1,B5,-3.45106526,0.4,min10-25,H1_B_B5,H1_B,0_2,Ambient_Ambient,10,5.8637,0.8930787
20180807_B6_1,20180807,1,B6,-4.709496439,0.4,min10-25,H1_B_B6,H1_B,0_2,Ambient_Ambient,10,6.2644,0.99160758
20180807_C1_1,20180807,1,C1,-1.230467641,0.4,min10-25,H0_T_blank_C1,H0_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C2_1,20180807,1,C2,-0.841704045,0.4,min10-25,H0_T_blank_C2,H0_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C3_1,20180807,1,C3,-1.041725899,0.4,min10-25,H0_T_blank_C3,H0_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C4_1,20180807,1,C4,-1.33784164,0.4,min10-25,H1_T_blank_C4,H1_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C5_1,20180807,1,C5,-1.060063345,0.4,min10-25,H1_T_blank_C5,H1_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C6_1,20180807,1,C6,-1.253340172,0.4,min10-25,H1_T_blank_C6,H1_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_D1_1,20180807,1,D1,-1.254909592,0.4,min10-25,H0_B_blank_D1,H0_B_blank,0_2,Low_Low,10,NA,NA
20180807_D2_1,20180807,1,D2,-1.347634137,0.4,min10-25,H0_B_blank_D2,H0_B_blank,0_2,Low_Low,10,NA,NA
20180807_D3_1,20180807,1,D3,-1.395522286,0.4,min10-25,H0_B_blank_D3,H0_B_blank,0_2,Low_Low,10,NA,NA
20180807_D4_1,20180807,1,D4,-1.383279512,0.4,min10-25,H1_B_blank_D4,H1_B_blank,0_2,Ambient_Ambient,10,NA,NA
20180807_D5_1,20180807,1,D5,-1.452063655,0.4,min10-25,H1_B_blank_D5,H1_B_blank,0_2,Ambient_Ambient,10,NA,NA
20180807_D6_1,20180807,1,D6,-1.146298932,0.4,min10-25,H1_B_blank_D6,H1_B_blank,0_2,Ambient_Ambient,10,NA,NA
20180807_A1_2,20180807,2,A1,-3.29032519,0.4,min10-25,H2_T_A1,H2_T,0_2,Ambient_Low,10,5.378,0.60103966
20180807_A2_2,20180807,2,A2,-3.821865863,0.4,min10-25,H2_T_A2,H2_T,0_2,Ambient_Low,10,5.4413,0.77524463
20180807_A3_2,20180807,2,A3,-2.810527849,0.4,min10-25,H2_T_A3,H2_T,0_2,Ambient_Low,10,5.3999,0.82067607
20180807_A4_2,20180807,2,A4,-1.720426802,0.4,min10-25,H3_T_A4,H3_T,0_2,Low_Ambient,10,5.9619,0.8889625
20180807_A5_2,20180807,2,A5,-3.244022905,0.4,min10-25,H3_T_A5,H3_T,0_2,Low_Ambient,10,6.0487,0.6625607
20180807_A6_2,20180807,2,A6,-3.618557265,0.4,min10-25,H3_T_A6,H3_T,0_2,Low_Ambient,10,6.0643,0.73084092
20180807_B1_2,20180807,2,B1,-2.600097912,0.4,min10-25,H2_B_B1,H2_B,0_2,Ambient_Ambient,10,5.7493,0.70055534
20180807_B2_2,20180807,2,B2,-2.346587175,0.4,min10-25,H2_B_B2,H2_B,0_2,Ambient_Ambient,10,5.8113,0.53792483
20180807_B3_2,20180807,2,B3,-3.409473862,0.4,min10-25,H2_B_B3,H2_B,0_2,Ambient_Ambient,10,5.721,0.60430805
20180807_B4_2,20180807,2,B4,-2.695083426,0.4,min10-25,H3_B_B4,H3_B,0_2,Low_Low,10,5.377,0.87764356
20180807_B5_2,20180807,2,B5,-2.867038328,0.4,min10-25,H3_B_B5,H3_B,0_2,Low_Low,10,5.8612,0.47940908
20180807_B6_2,20180807,2,B6,-2.585032258,0.4,min10-25,H3_B_B6,H3_B,0_2,Low_Low,10,6.1589,0.65278233
20180807_C1_2,20180807,2,C1,-0.874470195,0.4,min10-25,H2_T_blank_C1,H2_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C2_2,20180807,2,C2,-0.983812697,0.4,min10-25,H2_T_blank_C2,H2_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C3_2,20180807,2,C3,-0.852110569,0.4,min10-25,H2_T_blank_C3,H2_T_blank,0_2,Ambient_Low,10,NA,NA
20180807_C4_2,20180807,2,C4,-1.390183928,0.4,min10-25,H3_T_blank_C4,H3_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C5_2,20180807,2,C5,-1.168301591,0.4,min10-25,H3_T_blank_C5,H3_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_C6_2,20180807,2,C6,-1.145438243,0.4,min10-25,H3_T_blank_C6,H3_T_blank,0_2,Low_Ambient,10,NA,NA
20180807_D1_2,20180807,2,D1,-1.483601005,0.4,min10-25,H2_B_blank_D1,H2_B_blank,0_2,Ambient_Ambient,10,NA,NA
20180807_D2_2,20180807,2,D2,-1.277887718,0.4,min10-25,H2_B_blank_D2,H2_B_blank,0_2,Ambient_Ambient,10,NA,NA
20180807_D3_2,20180807,2,D3,-1.32863831,0.4,min10-25,H2_B_blank_D3,H2_B_blank,0_2,Ambient_Ambient,10,NA,NA
20180807_D4_2,20180807,2,D4,-1.22286091,0.4,min10-25,H3_B_blank_D4,H3_B_blank,0_2,Low_Low,10,NA,NA
20180807_D5_2,20180807,2,D5,-1.254203349,0.4,min10-25,H3_B_blank_D5,H3_B_blank,0_2,Low_Low,10,NA,NA
20180807_D6_2,20180807,2,D6,-1.482370868,0.4,min10-25,H3_B_blank_D6,H3_B_blank,0_2,Low_Low,10,NA,NA
20180809_A1_1,20180809,1,A1,-3.0528968,0.4,min10-25,H0_T_A1,H0_T,2_2,Low_Ambient,10,5.4892,0.94760843
20180809_A2_1,20180809,1,A2,-2.680092784,0.4,min10-25,H0_T_A2,H0_T,2_2,Low_Ambient,9,5.48888889,0.62125829
20180809_A3_1,20180809,1,A3,-3.136114747,0.4,min10-25,H0_T_A3,H0_T,2_2,Low_Ambient,10,5.2324,0.73674256
20180809_A4_1,20180809,1,A4,-2.193494039,0.4,min10-25,H1_T_A4,H1_T,2_2,Ambient_Low,10,6.0931,0.72982516
20180809_A5_1,20180809,1,A5,-2.884541529,0.4,min10-25,H1_T_A5,H1_T,2_2,Ambient_Low,10,5.9587,0.63393341
20180809_A6_1,20180809,1,A6,-3.065773567,0.4,min10-25,H1_T_A6,H1_T,2_2,Ambient_Low,10,6.0583,0.63331264
20180809_B1_1,20180809,1,B1,-3.033177023,0.4,min10-25,H0_B_B1,H0_B,2_2,Low_Low,10,5.5022,0.9148177
20180809_B2_1,20180809,1,B2,-2.444957326,0.4,min10-25,H0_B_B2,H0_B,2_2,Low_Low,10,5.2783,0.56309976
20180809_B3_1,20180809,1,B3,-2.094978552,0.4,min10-25,H0_B_B3,H0_B,2_2,Low_Low,10,5.407,0.88107649
20180809_B4_1,20180809,1,B4,-4.346956138,0.4,min10-25,H1_B_B4,H1_B,2_2,Ambient_Ambient,10,5.9441,1.01671611
20180809_B5_1,20180809,1,B5,-4.195594414,0.4,min10-25,H1_B_B5,H1_B,2_2,Ambient_Ambient,10,6.0816,1.07936341
20180809_B6_1,20180809,1,B6,-3.880514822,0.4,min10-25,H1_B_B6,H1_B,2_2,Ambient_Ambient,10,6.4194,0.94196452
20180809_C1_1,20180809,1,C1,-1.482495029,0.4,min10-25,H0_T_blank_C1,H0_T_blank,2_2,Low_Ambient,10,NA,NA
20180809_C2_1,20180809,1,C2,-1.201450224,0.4,min10-25,H0_T_blank_C2,H0_T_blank,2_2,Low_Ambient,10,NA,NA
20180809_C3_1,20180809,1,C3,-1.106127897,0.4,min10-25,H0_T_blank_C3,H0_T_blank,2_2,Low_Ambient,10,NA,NA
20180809_C4_1,20180809,1,C4,-1.289793301,0.4,min10-25,H1_T_blank_C4,H1_T_blank,2_2,Ambient_Low,10,NA,NA
20180809_C5_1,20180809,1,C5,-1.401441737,0.4,min10-25,H1_T_blank_C5,H1_T_blank,2_2,Ambient_Low,10,NA,NA
20180809_C6_1,20180809,1,C6,-1.311327805,0.4,min10-25,H1_T_blank_C6,H1_T_blank,2_2,Ambient_Low,10,NA,NA
20180809_D1_1,20180809,1,D1,-1.390153095,0.4,min10-25,H0_B_blank_D1,H0_B_blank,2_2,Low_Low,10,NA,NA
20180809_D2_1,20180809,1,D2,-1.262447806,0.4,min10-25,H0_B_blank_D2,H0_B_blank,2_2,Low_Low,10,NA,NA
20180809_D3_1,20180809,1,D3,-1.345596458,0.4,min10-25,H0_B_blank_D3,H0_B_blank,2_2,Low_Low,10,NA,NA
20180809_D4_1,20180809,1,D4,-1.406278103,0.4,min10-25,H1_B_blank_D4,H1_B_blank,2_2,Ambient_Ambient,10,NA,NA
20180809_D5_1,20180809,1,D5,-1.472084253,0.4,min10-25,H1_B_blank_D5,H1_B_blank,2_2,Ambient_Ambient,10,NA,NA
20180809_D6_1,20180809,1,D6,-1.284668315,0.4,min10-25,H1_B_blank_D6,H1_B_blank,2_2,Ambient_Ambient,10,NA,NA
20180809_A1_2,20180809,2,A1,-2.630735956,0.4,min10-25,H2_T_A1,H2_T,2_2,Ambient_Low,10,5.4093,0.93789458
20180809_A2_2,20180809,2,A2,-2.472288632,0.4,min10-25,H2_T_A2,H2_T,2_2,Ambient_Low,10,5.4253,0.5320706
20180809_A3_2,20180809,2,A3,-3.540156004,0.4,min10-25,H2_T_A3,H2_T,2_2,Ambient_Low,10,5.7702,0.75802167
20180809_A4_2,20180809,2,A4,-1.321354904,0.4,min10-25,H3_T_A4,H3_T,2_2,Low_Ambient,10,5.171,1.1538548
20180809_A5_2,20180809,2,A5,-3.098085199,0.4,min10-25,H3_T_A5,H3_T,2_2,Low_Ambient,10,6.0945,0.47169982
20180809_A6_2,20180809,2,A6,-3.412879119,0.4,min10-25,H3_T_A6,H3_T,2_2,Low_Ambient,10,6.5532,0.53758881
20180809_B1_2,20180809,2,B1,-2.992753564,0.4,min10-25,H2_B_B1,H2_B,2_2,Ambient_Ambient,10,5.6106,0.49837385
20180809_B2_2,20180809,2,B2,-3.19856083,0.4,min10-25,H2_B_B2,H2_B,2_2,Ambient_Ambient,10,5.6777,0.79664882
20180809_B3_2,20180809,2,B3,-2.634689504,0.4,min10-25,H2_B_B3,H2_B,2_2,Ambient_Ambient,10,5.6952,0.62332991
20180809_B4_2,20180809,2,B4,-2.758550965,0.4,min10-25,H3_B_B4,H3_B,2_2,Low_Low,10,5.863,0.56740893
20180809_B5_2,20180809,2,B5,-2.225272494,0.4,min10-25,H3_B_B5,H3_B,2_2,Low_Low,10,5.5817,0.48548671
20180809_B6_2,20180809,2,B6,-1.710278125,0.4,min10-25,H3_B_B6,H3_B,2_2,Low_Low,10,5.5929,0.57467545
20180809_C1_2,20180809,2,C1,-1.338142091,0.4,min10-25,H2_T_blank_C1,H2_T_blank,2_2,Ambient_Low,10,NA,NA
20180809_C2_2,20180809,2,C2,-1.028848055,0.4,min10-25,H2_T_blank_C2,H2_T_blank,2_2,Ambient_Low,10,NA,NA
20180809_C3_2,20180809,2,C3,-0.980660622,0.4,min10-25,H2_T_blank_C3,H2_T_blank,2_2,Ambient_Low,10,NA,NA
20180809_C4_2,20180809,2,C4,-1.031072075,0.4,min10-25,H3_T_blank_C4,H3_T_blank,2_2,Low_Ambient,10,NA,NA
20180809_C5_2,20180809,2,C5,-1.500702964,0.4,min10-25,H3_T_blank_C5,H3_T_blank,2_2,Low_Ambient,10,NA,NA
20180809_C6_2,20180809,2,C6,-1.292962316,0.4,min10-25,H3_T_blank_C6,H3_T_blank,2_2,Low_Ambient,10,NA,NA
20180809_D1_2,20180809,2,D1,-1.290247469,0.4,min10-25,H2_B_blank_D1,H2_B_blank,2_2,Ambient_Ambient,10,NA,NA
20180809_D2_2,20180809,2,D2,-1.205771865,0.4,min10-25,H2_B_blank_D2,H2_B_blank,2_2,Ambient_Ambient,10,NA,NA
20180809_D3_2,20180809,2,D3,-1.072558482,0.4,min10-25,H2_B_blank_D3,H2_B_blank,2_2,Ambient_Ambient,10,NA,NA
20180809_D4_2,20180809,2,D4,-1.171131018,0.4,min10-25,H3_B_blank_D4,H3_B_blank,2_2,Low_Low,10,NA,NA
20180809_D5_2,20180809,2,D5,-1.554184157,0.4,min10-25,H3_B_blank_D5,H3_B_blank,2_2,Low_Low,10,NA,NA
20180809_D6_2,20180809,2,D6,-1.039689337,0.4,min10-25,H3_B_blank_D6,H3_B_blank,2_2,Low_Low,10,NA,NA
20180811_A1_1,20180811,1,A1,-3.337558017,0.4,min10-25,H0_T_A1,H0_T,4_2,Low_Ambient,10,5.7503,0.50331524
20180811_A2_1,20180811,1,A2,-4.19856446,0.4,min10-25,H0_T_A2,H0_T,4_2,Low_Ambient,10,5.11481818,0.63479332
20180811_A3_1,20180811,1,A3,-3.486720451,0.4,min10-25,H0_T_A3,H0_T,4_2,Low_Ambient,10,5.145,0.71000736
20180811_A4_1,20180811,1,A4,-3.08368984,0.4,min10-25,H1_T_A4,H1_T,4_2,Ambient_Low,10,5.8223,0.67544998
20180811_A5_1,20180811,1,A5,-3.59426457,0.4,min10-25,H1_T_A5,H1_T,4_2,Ambient_Low,10,5.6285,1.00165887
20180811_A6_1,20180811,1,A6,-2.740045184,0.4,min10-25,H1_T_A6,H1_T,4_2,Ambient_Low,10,6.0825,0.54435084
20180811_B1_1,20180811,1,B1,-2.116270053,0.4,min10-25,H0_B_B1,H0_B,4_2,Low_Low,10,4.9598,0.66295698
20180811_B2_1,20180811,1,B2,-2.013316956,0.4,min10-25,H0_B_B2,H0_B,4_2,Low_Low,10,5.0409,0.84771018
20180811_B3_1,20180811,1,B3,-3.008523077,0.4,min10-25,H0_B_B3,H0_B,4_2,Low_Low,10,5.6159,0.70153949
20180811_B4_1,20180811,1,B4,-3.703987848,0.4,min10-25,H1_B_B4,H1_B,4_2,Ambient_Ambient,10,6.0918,0.8128214
20180811_B5_1,20180811,1,B5,-4.539708502,0.4,min10-25,H1_B_B5,H1_B,4_2,Ambient_Ambient,10,5.8459,1.00088799
20180811_B6_1,20180811,1,B6,-4.956274194,0.4,min10-25,H1_B_B6,H1_B,4_2,Ambient_Ambient,10,6.4504,0.83726688
20180811_C1_1,20180811,1,C1,-1.362449305,0.4,min10-25,H0_T_blank_C1,H0_T_blank,4_2,Low_Ambient,10,NA,NA
20180811_C2_1,20180811,1,C2,-1.130296435,0.4,min10-25,H0_T_blank_C2,H0_T_blank,4_2,Low_Ambient,10,NA,NA
20180811_C3_1,20180811,1,C3,-1.322418118,0.4,min10-25,H0_T_blank_C3,H0_T_blank,4_2,Low_Ambient,10,NA,NA
20180811_C4_1,20180811,1,C4,-1.150696356,0.4,min10-25,H1_T_blank_C4,H1_T_blank,4_2,Ambient_Low,10,NA,NA
20180811_C5_1,20180811,1,C5,-1.648655052,0.4,min10-25,H1_T_blank_C5,H1_T_blank,4_2,Ambient_Low,10,NA,NA
20180811_C6_1,20180811,1,C6,-1.704457868,0.4,min10-25,H1_T_blank_C6,H1_T_blank,4_2,Ambient_Low,10,NA,NA
20180811_D1_1,20180811,1,D1,-1.412346723,0.4,min10-25,H0_B_blank_D1,H0_B_blank,4_2,Low_Low,10,NA,NA
20180811_D2_1,20180811,1,D2,-1.219477352,0.4,min10-25,H0_B_blank_D2,H0_B_blank,4_2,Low_Low,10,NA,NA
20180811_D3_1,20180811,1,D3,-1.401507824,0.4,min10-25,H0_B_blank_D3,H0_B_blank,4_2,Low_Low,10,NA,NA
20180811_D4_1,20180811,1,D4,-1.209857411,0.4,min10-25,H1_B_blank_D4,H1_B_blank,4_2,Ambient_Ambient,10,NA,NA
20180811_D5_1,20180811,1,D5,-1.403021893,0.4,min10-25,H1_B_blank_D5,H1_B_blank,4_2,Ambient_Ambient,10,NA,NA
20180811_D6_1,20180811,1,D6,-1.440019208,0.4,min10-25,H1_B_blank_D6,H1_B_blank,4_2,Ambient_Ambient,10,NA,NA
20180811_A1_2,20180811,2,A1,-2.894368732,0.4,min10-25,H2_T_A1,H2_T,4_2,Ambient_Low,10,5.5749,0.81046426
20180811_A2_2,20180811,2,A2,-3.967621732,0.4,min10-25,H2_T_A2,H2_T,4_2,Ambient_Low,10,5.5819,0.72157812
20180811_A3_2,20180811,2,A3,-3.411017445,0.4,min10-25,H2_T_A3,H2_T,4_2,Ambient_Low,10,5.7562,0.69731864
20180811_A4_2,20180811,2,A4,-4.305990182,0.4,min10-25,H3_T_A4,H3_T,4_2,Low_Ambient,10,6.0682,0.89858788
20180811_A5_2,20180811,2,A5,-3.748539084,0.4,min10-25,H3_T_A5,H3_T,4_2,Low_Ambient,10,6.0838,0.94299061
20180811_A6_2,20180811,2,A6,-3.280591382,0.4,min10-25,H3_T_A6,H3_T,4_2,Low_Ambient,10,6.0025,0.62091514
20180811_B1_2,20180811,2,B1,-2.164097559,0.4,min10-25,H2_B_B1,H2_B,4_2,Ambient_Ambient,10,5.4441,0.662095235
20180811_B2_2,20180811,2,B2,-2.689631404,0.4,min10-25,H2_B_B2,H2_B,4_2,Ambient_Ambient,10,5.9543,0.50420103
20180811_B3_2,20180811,2,B3,-2.410520179,0.4,min10-25,H2_B_B3,H2_B,4_2,Ambient_Ambient,10,5.4227,0.73728783
20180811_B4_2,20180811,2,B4,-2.751360354,0.4,min10-25,H3_B_B4,H3_B,4_2,Low_Low,10,5.7556,0.63525641
20180811_B5_2,20180811,2,B5,-1.788590631,0.4,min10-25,H3_B_B5,H3_B,4_2,Low_Low,10,5.7893,0.67854961
20180811_B6_2,20180811,2,B6,-3.7443055,0.4,min10-25,H3_B_B6,H3_B,4_2,Low_Low,10,5.5796,0.48636662
20180811_C1_2,20180811,2,C1,-1.224055726,0.4,min10-25,H2_T_blank_C1,H2_T_blank,4_2,Ambient_Low,10,NA,NA
20180811_C2_2,20180811,2,C2,-0.869112881,0.4,min10-25,H2_T_blank_C2,H2_T_blank,4_2,Ambient_Low,10,NA,NA
20180811_C3_2,20180811,2,C3,-0.865823594,0.4,min10-25,H2_T_blank_C3,H2_T_blank,4_2,Ambient_Low,10,NA,NA
20180811_C4_2,20180811,2,C4,-0.922108534,0.4,min10-25,H3_T_blank_C4,H3_T_blank,4_2,Low_Ambient,10,NA,NA
20180811_C5_2,20180811,2,C5,-0.873230135,0.4,min10-25,H3_T_blank_C5,H3_T_blank,4_2,Low_Ambient,10,NA,NA
20180811_C6_2,20180811,2,C6,-1.322693702,0.4,min10-25,H3_T_blank_C6,H3_T_blank,4_2,Low_Ambient,10,NA,NA
20180811_D1_2,20180811,2,D1,-1.323407037,0.4,min10-25,H2_B_blank_D1,H2_B_blank,4_2,Ambient_Ambient,10,NA,NA
20180811_D2_2,20180811,2,D2,-1.122498396,0.4,min10-25,H2_B_blank_D2,H2_B_blank,4_2,Ambient_Ambient,10,NA,NA
20180811_D3_2,20180811,2,D3,-1.303677843,0.4,min10-25,H2_B_blank_D3,H2_B_blank,4_2,Ambient_Ambient,10,NA,NA
20180811_D4_2,20180811,2,D4,-1.14942825,0.4,min10-25,H3_B_blank_D4,H3_B_blank,4_2,Low_Low,10,NA,NA
20180811_D5_2,20180811,2,D5,-1.461761558,0.4,min10-25,H3_B_blank_D5,H3_B_blank,4_2,Low_Low,10,NA,NA
20180811_D6_2,20180811,2,D6,-1.54499729,0.4,min10-25,H3_B_blank_D6,H3_B_blank,4_2,Low_Low,10,NA,NA
20180813_A1_1,20180813,1,A1,-2.433527412,0.4,min10-25,H0_T_A1,H0_T,6_2,Low_Ambient,10,4.9118,0.87559907
20180813_A2_1,20180813,1,A2,-2.317538462,0.4,min10-25,H0_T_A2,H0_T,6_2,Low_Ambient,10,5.2091,0.7356283
20180813_A3_1,20180813,1,A3,-3.901338907,0.4,min10-25,H0_T_A3,H0_T,6_2,Low_Ambient,10,5.7073,0.3829076
20180813_A4_1,20180813,1,A4,-3.148323339,0.4,min10-25,H1_T_A4,H1_T,6_2,Ambient_Low,10,5.7218,0.54295525
20180813_A5_1,20180813,1,A5,-3.960281725,0.4,min10-25,H1_T_A5,H1_T,6_2,Ambient_Low,10,5.644,1.06478073
20180813_A6_1,20180813,1,A6,-2.5561316,0.4,min10-25,H1_T_A6,H1_T,6_2,Ambient_Low,10,5.7593,0.68943956
20180813_B1_1,20180813,1,B1,-2.854699965,0.4,min10-25,H0_B_B1,H0_B,6_2,Low_Low,10,5.2196,0.80679933
20180813_B2_1,20180813,1,B2,-2.48702782,0.4,min10-25,H0_B_B2,H0_B,6_2,Low_Low,10,4.894,0.63933976
20180813_B3_1,20180813,1,B3,-3.563147241,0.4,min10-25,H0_B_B3,H0_B,6_2,Low_Low,10,5.4258,0.77975264
20180813_B4_1,20180813,1,B4,-4.869732823,0.4,min10-25,H1_B_B4,H1_B,6_2,Ambient_Ambient,11,5.4258,0.77975264
20180813_B5_1,20180813,1,B5,-5.500499397,0.4,min10-25,H1_B_B5,H1_B,6_2,Ambient_Ambient,10,6.1902,0.819598791
20180813_B6_1,20180813,1,B6,-3.921583638,0.4,min10-25,H1_B_B6,H1_B,6_2,Ambient_Ambient,10,6.2661,0.80444259
20180813_C1_1,20180813,1,C1,-1.176034369,0.4,min10-25,H0_T_blank_C1,H0_T_blank,6_2,Low_Ambient,10,NA,NA
20180813_C2_1,20180813,1,C2,-0.917908369,0.4,min10-25,H0_T_blank_C2,H0_T_blank,6_2,Low_Ambient,10,NA,NA
20180813_C3_1,20180813,1,C3,-0.923520918,0.4,min10-25,H0_T_blank_C3,H0_T_blank,6_2,Low_Ambient,10,NA,NA
20180813_C4_1,20180813,1,C4,-1.124527752,0.4,min10-25,H1_T_blank_C4,H1_T_blank,6_2,Ambient_Low,10,NA,NA
20180813_C5_1,20180813,1,C5,-0.751160344,0.4,min10-25,H1_T_blank_C5,H1_T_blank,6_2,Ambient_Low,10,NA,NA
20180813_C6_1,20180813,1,C6,-1.241984494,0.4,min10-25,H1_T_blank_C6,H1_T_blank,6_2,Ambient_Low,10,NA,NA
20180813_D1_1,20180813,1,D1,-1.363888602,0.4,min10-25,H0_B_blank_D1,H0_B_blank,6_2,Low_Low,10,NA,NA
20180813_D2_1,20180813,1,D2,-0.922256117,0.4,min10-25,H0_B_blank_D2,H0_B_blank,6_2,Low_Low,10,NA,NA
20180813_D3_1,20180813,1,D3,-1.269320183,0.4,min10-25,H0_B_blank_D3,H0_B_blank,6_2,Low_Low,10,NA,NA
20180813_D4_1,20180813,1,D4,-1.444304082,0.4,min10-25,H1_B_blank_D4,H1_B_blank,6_2,Ambient_Ambient,10,NA,NA
20180813_D5_1,20180813,1,D5,-1.565226408,0.4,min10-25,H1_B_blank_D5,H1_B_blank,6_2,Ambient_Ambient,10,NA,NA
20180813_D6_1,20180813,1,D6,-0.981133005,0.4,min10-25,H1_B_blank_D6,H1_B_blank,6_2,Ambient_Ambient,10,NA,NA
20180813_A1_2,20180813,2,A1,-3.397539367,0.4,min10-25,H2_T_A1,H2_T,6_2,Ambient_Low,10,5.8585,0.6225284
20180813_A2_2,20180813,2,A2,-3.412599409,0.4,min10-25,H2_T_A2,H2_T,6_2,Ambient_Low,10,5.384,0.86261231
20180813_A3_2,20180813,2,A3,-3.489658427,0.4,min10-25,H2_T_A3,H2_T,6_2,Ambient_Low,10,5.7345,0.77477169
20180813_A4_2,20180813,2,A4,-3.335623986,0.4,min10-25,H3_T_A4,H3_T,6_2,Low_Ambient,10,6.1083,0.7162647
20180813_A5_2,20180813,2,A5,-2.535148357,0.4,min10-25,H3_T_A5,H3_T,6_2,Low_Ambient,10,5.7417,0.93884824
20180813_A6_2,20180813,2,A6,-1.251597468,0.4,min10-25,H3_T_A6,H3_T,6_2,Low_Ambient,10,6.5543,0.77988618
20180813_B1_2,20180813,2,B1,-1.950004297,0.4,min10-25,H2_B_B1,H2_B,6_2,Ambient_Ambient,10,5.7081,0.63881687
20180813_B2_2,20180813,2,B2,-3.23869838,0.4,min10-25,H2_B_B2,H2_B,6_2,Ambient_Ambient,10,5.7534,0.53352147
20180813_B3_2,20180813,2,B3,-2.452767414,0.4,min10-25,H2_B_B3,H2_B,6_2,Ambient_Ambient,10,5.6502,0.59847525
20180813_B4_2,20180813,2,B4,-2.129760933,0.4,min10-25,H3_B_B4,H3_B,6_2,Low_Low,10,5.7312,0.65937745
20180813_B5_2,20180813,2,B5,-3.470215931,0.4,min10-25,H3_B_B5,H3_B,6_2,Low_Low,10,5.6942,0.57868967
20180813_B6_2,20180813,2,B6,-2.975430484,0.4,min10-25,H3_B_B6,H3_B,6_2,Low_Low,10,5.7823,0.66024626
20180813_C1_2,20180813,2,C1,-1.273600775,0.4,min10-25,H2_T_blank_C1,H2_T_blank,6_2,Ambient_Low,10,NA,NA
20180813_C2_2,20180813,2,C2,-0.676267253,0.4,min10-25,H2_T_blank_C2,H2_T_blank,6_2,Ambient_Low,10,NA,NA
20180813_C3_2,20180813,2,C3,-0.744870522,0.4,min10-25,H2_T_blank_C3,H2_T_blank,6_2,Ambient_Low,10,NA,NA
20180813_C4_2,20180813,2,C4,-0.948120991,0.4,min10-25,H3_T_blank_C4,H3_T_blank,6_2,Low_Ambient,10,NA,NA
20180813_C5_2,20180813,2,C5,-1.284376611,0.4,min10-25,H3_T_blank_C5,H3_T_blank,6_2,Low_Ambient,10,NA,NA
20180813_C6_2,20180813,2,C6,-1.166070503,0.4,min10-25,H3_T_blank_C6,H3_T_blank,6_2,Low_Ambient,10,NA,NA
20180813_D1_2,20180813,2,D1,-1.309689372,0.4,min10-25,H2_B_blank_D1,H2_B_blank,6_2,Ambient_Ambient,10,NA,NA
20180813_D2_2,20180813,2,D2,-1.177440205,0.4,min10-25,H2_B_blank_D2,H2_B_blank,6_2,Ambient_Ambient,10,NA,NA
20180813_D3_2,20180813,2,D3,-1.096673282,0.4,min10-25,H2_B_blank_D3,H2_B_blank,6_2,Ambient_Ambient,10,NA,NA
20180813_D4_2,20180813,2,D4,-1.190800693,0.4,min10-25,H3_B_blank_D4,H3_B_blank,6_2,Low_Low,10,NA,NA
20180813_D5_2,20180813,2,D5,-1.487778812,0.4,min10-25,H3_B_blank_D5,H3_B_blank,6_2,Low_Low,10,NA,NA
20180813_D6_2,20180813,2,D6,-1.418379501,0.4,min10-25,H3_B_blank_D6,H3_B_blank,6_2,Low_Low,10,NA,NA
